account_id	loyalty_id	invested_date	initial_value	investor_type	current_value
099888	L150994	03SEP2002	200	Individual	176
099890	L108468	10JUN2002	50	Individual	44
099893	L112907	02JAN2002	500	Individual	435
099894	L61871	26OCT2002	500	Individual	440
099908	L43709	15FEB2002	100	Individual	88
099918	L130276	02SEP2002	500	Individual	440
099924	L93619	19MAR2002	50	Individual	44
099928	L134417	29OCT2002	1000	Group	880
099938	L84462	06SEP2002	1000	Individual	880
099939	L134532	11JAN2002	50	Individual	43.5
099972	L166508	23MAY2002	500	Individual	440
099974	L112446	28OCT2002	1000	Individual	880
099975	L83623	22AUG2002	100	Group	88
099978	L132366	06JUL2002	1000	Individual	880
099986	L131097	17APR2002	500	Individual	440
099997	L30573	01OCT2002	100	Individual	88
100009	L167203	10JUN2002	1000	Individual	880
100021	L75320	29OCT2002	200	Group	176
100025	L91413	25MAY2002	100	Individual	88
100040	L153371	28OCT2002	100	Individual	88
100082	L166979	29MAR2002	500	Individual	440
100119	L97430	16DEC2001	200	Individual	174
100122	L125645	29OCT2002	100	Individual	88
100125	L118835	26JUL2002	200	Individual	176
100126	L56760	30JUL2002	100	Group	88
100129	L98058	03MAR2002	50	Individual	44
100135	L127221	05SEP2002	100	Individual	88
100141	L82019	20JUL2002	500	Individual	440
100152	L80830	28OCT2002	50	Individual	44
100194	L112812	11NOV2002	100	Individual	88
100212	L109116	12MAY2002	1000	Individual	880
100223	L46775	25NOV2001	1000	Individual	870
100229	L38210	21OCT2002	200	Individual	176
100236	L50111	25DEC2001	200	Group	174
100247	L55301	17OCT2002	500	Individual	440
100253	L79446	04APR2002	200	Individual	176
100256	L85499	25JUN2002	100	Individual	88
100258	L45281	15AUG2002	1000	Individual	880
100275	L85594	13JUN2002	100	Individual	88
100276	L64772	19JUN2002	1000	Individual	880
100285	L78177	19MAY2002	200	Individual	176
100295	L25906	06JUN2002	100	Individual	88
100312	L93418	27JAN2002	200	Individual	174
100316	L168016	31MAY2002	100	Individual	88
100321	L138680	06NOV2002	200	Individual	176
100333	L54064	25JUL2002	100	Individual	88
100339	L152487	20JUL2002	500	Group	440
100357	L26846	27JUN2002	500	Individual	440
100364	L91557	10AUG2002	100	Individual	88
100385	L100566	01JUL2002	100	Individual	88
100388	L86499	25SEP2002	200	Individual	176
100397	L101454	21JUN2002	500	Individual	440
100424	L127818	06MAY2002	100	Individual	88
100435	L115749	06AUG2002	1000	Individual	880
100450	L153726	21AUG2002	50	Individual	44
100460	L153672	06APR2002	100	Individual	88
100467	L124163	26SEP2002	200	Individual	176
100469	L42822	12MAY2002	200	Individual	176
100491	L108073	13JUL2002	500	Individual	440
100496	L99578	01JAN2002	200	Individual	174
100511	L108877	28APR2002	100	Individual	88
100520	L24335	09MAY2002	200	Group	176
100521	L93212	07JUN2002	200	Group	176
100548	L149177	01MAR2002	100	Individual	88
100555	L91668	07MAY2002	100	Individual	88
100556	L137059	12FEB2002	1000	Individual	880
100569	L51435	14JUN2002	100	Group	88
100570	L131548	23FEB2002	100	Group	88
100573	L61035	28NOV2002	100	Individual	88
100575	L32126	11APR2002	500	Individual	440
100583	L105458	09FEB2002	200	Individual	176
100586	L167174	22APR2002	100	Individual	88
100592	L70521	31MAY2002	50	Individual	44
100605	L149150	19MAR2002	100	Individual	88
100614	L45954	30APR2002	200	Individual	176
100618	L123385	28FEB2002	100	Individual	88
100624	L151634	31OCT2002	500	Individual	440
100626	L133061	01APR2002	100	Individual	88
100639	L123123	13FEB2002	500	Individual	440
100666	L72199	19OCT2002	100	Individual	88
100672	L102892	08DEC2002	200	Group	176
100681	L63313	29NOV2002	1000	Individual	880
100685	L82280	25NOV2002	500	Individual	440
100686	L85380	14JAN2002	1000	Individual	870
100692	L110185	24MAR2002	50	Individual	44
100694	L40805	12NOV2002	200	Group	176
100761	L33075	06JUL2002	200	Individual	176
100771	L63257	15OCT2002	100	Individual	88
100776	L96188	19MAR2002	100	Individual	88
100782	L119421	13AUG2002	200	Individual	176
100784	L128633	24MAR2002	100	Individual	88
100786	L95566	16APR2002	200	Individual	176
100787	L93378	17JAN2002	50	Group	43.5
100792	L149770	22AUG2002	100	Individual	88
100798	L148959	05JUN2002	50	Individual	44
100805	L117229	21APR2002	1000	Individual	880
100822	L33795	15JAN2002	200	Individual	174
100825	L137914	02DEC2002	500	Individual	440
100827	L67648	02JUN2002	100	Individual	88
100860	L61205	30JUL2002	200	Individual	176
100882	L101082	18JUN2002	500	Individual	440
100892	L95049	30APR2002	50	Individual	44
100894	L137428	28APR2002	1000	Individual	880
100902	L120202	04JUN2002	100	Individual	88
100930	L34624	04OCT2002	50	Individual	44
100948	L144951	10JUL2002	100	Individual	88
100952	L107797	03FEB2002	50	Individual	44
100961	L24998	23OCT2002	200	Individual	176
100963	L66286	07JUL2002	100	Individual	88
100966	L59753	15SEP2002	500	Individual	440
100972	L126906	25MAR2002	200	Individual	176
101006	L52947	13JAN2003	200	Individual	176
101040	L151666	01OCT2002	100	Individual	88
101066	L57491	13AUG2002	1000	Individual	880
101084	L139618	30APR2002	50	Individual	44
101088	L65618	31OCT2002	100	Group	88
101112	L109083	31DEC2002	200	Individual	176
101138	L145980	28AUG2002	500	Individual	440
101154	L55485	30MAR2002	1000	Individual	880
101159	L64683	29MAR2002	100	Group	88
101177	L164927	08FEB2002	200	Individual	176
101187	L130874	30JUL2002	500	Individual	440
101214	L152306	19MAR2002	500	Individual	440
101245	L113538	29JAN2003	100	Individual	88
101278	L117241	18FEB2002	500	Individual	440
101284	L121543	26AUG2002	50	Individual	44
101300	L146006	02AUG2002	50	Individual	44
101302	L161921	15SEP2002	100	Individual	88
101320	L41502	06JUN2002	100	Individual	88
101322	L92707	29JUN2002	200	Individual	176
101345	L45856	16JUN2002	200	Individual	176
101394	L166703	02JUN2002	100	Individual	88
101406	L54327	27MAY2002	100	Individual	88
101430	L93185	10AUG2002	100	Individual	88
101464	L89859	29JUL2002	1000	Individual	880
101471	L81063	26NOV2002	500	Individual	440
101475	L119185	13JUL2002	200	Individual	176
101500	L92956	02APR2002	100	Individual	88
101518	L121192	08SEP2002	200	Individual	176
101527	L58771	10MAY2002	100	Individual	88
101529	L165176	14SEP2002	500	Individual	440
101537	L106177	19DEC2002	200	Individual	176
101553	L130157	12JAN2003	100	Individual	88
101554	L121407	23DEC2002	100	Individual	88
101572	L141732	02JUN2002	200	Individual	176
101583	L70059	07SEP2002	200	Individual	176
101590	L74155	12JAN2003	500	Individual	440
101592	L127522	09JAN2003	1000	Individual	880
101599	L116987	27JAN2003	100	Individual	88
101606	L148951	05SEP2002	100	Individual	88
101616	L126224	28FEB2002	200	Individual	176
101622	L132487	31AUG2002	1000	Individual	880
101638	L163978	19OCT2002	100	Individual	88
101643	L51523	06MAR2002	200	Individual	176
101658	L72015	31MAY2002	200	Individual	176
101670	L114924	18MAY2002	1000	Individual	880
101695	L79056	21JUL2002	500	Individual	440
101700	L115715	31OCT2002	1000	Individual	880
101712	L103334	05MAY2002	500	Individual	440
101714	L56130	09JAN2003	50	Individual	44
101718	L32368	04OCT2002	100	Individual	88
101733	L74309	15SEP2002	200	Individual	176
101758	L161732	17SEP2002	100	Individual	88
101768	L165244	12OCT2002	500	Individual	440
101809	L157040	13JAN2003	500	Group	440
101813	L160218	27MAY2002	500	Individual	440
101821	L107068	08MAY2002	100	Individual	88
101835	L24440	09AUG2002	500	Individual	440
101836	L63707	09AUG2002	500	Individual	440
101872	L31851	21JUN2002	200	Individual	176
101882	L39160	09MAY2002	200	Individual	176
101888	L67496	28FEB2003	100	Individual	89
101905	L58995	10MAY2002	100	Individual	88
101934	L36160	04JUL2002	500	Individual	440
101947	L121496	12SEP2002	100	Individual	88
101951	L44399	13JUL2002	50	Individual	44
101955	L102980	25OCT2002	1000	Individual	880
101959	L91765	01AUG2002	500	Individual	440
101986	L89968	15JAN2003	100	Individual	88
101992	L138127	24JAN2003	100	Individual	88
102021	L42391	05JAN2003	200	Individual	176
102024	L110665	15DEC2002	100	Individual	88
102036	L59391	17FEB2003	1000	Individual	890
102048	L72971	17JUN2002	200	Individual	176
102059	L125281	17FEB2003	200	Individual	178
102071	L135297	05APR2002	500	Individual	440
102073	L156837	20FEB2003	1000	Individual	890
102078	L119500	25AUG2002	50	Individual	44
102082	L58969	25JUN2002	500	Individual	440
102090	L76815	10MAR2003	200	Individual	178
102099	L24162	23AUG2002	100	Individual	88
102130	L116750	26AUG2002	100	Individual	88
102134	L145726	25MAY2002	200	Individual	176
102164	L123225	09OCT2002	100	Individual	88
102167	L97496	26JAN2003	50	Individual	44
102171	L50970	14MAY2002	200	Individual	176
102184	L24600	02FEB2003	50	Individual	44.5
102187	L112246	17MAY2002	200	Individual	176
102188	L131130	17MAY2002	500	Individual	440
102196	L148772	16DEC2002	200	Individual	176
102197	L71381	01MAY2002	200	Individual	176
102207	L82978	29OCT2002	200	Individual	176
102210	L59559	26MAR2003	100	Individual	89
102235	L96986	24APR2002	100	Individual	88
102237	L160785	05MAR2003	1000	Individual	890
102269	L110100	15JUN2002	200	Individual	176
102278	L43495	15APR2002	100	Individual	88
102280	L112934	26DEC2002	200	Individual	176
102281	L68968	18AUG2002	500	Group	440
102293	L36237	25MAR2003	500	Individual	445
102303	L106576	28JUL2002	100	Individual	88
102311	L134672	05MAY2002	100	Individual	88
102314	L34292	29JAN2003	200	Individual	176
102317	L132081	25JUL2002	100	Individual	88
102324	L130867	16OCT2002	50	Individual	44
102342	L60067	07DEC2002	200	Individual	176
102344	L61101	29JAN2003	200	Individual	176
102357	L68696	27MAR2003	500	Individual	445
102380	L118403	17MAR2003	200	Individual	178
102381	L82995	21JUL2002	500	Individual	440
102400	L100420	14JUN2002	100	Individual	88
102421	L110357	07DEC2002	200	Individual	176
102437	L86609	02FEB2003	200	Individual	178
102481	L40356	04MAY2002	500	Individual	440
102492	L105588	07JUN2002	200	Individual	176
102513	L98110	15JUN2002	200	Individual	176
102523	L47486	12JAN2003	100	Individual	88
102534	L63265	15NOV2002	1000	Individual	880
102559	L163759	26JUL2002	200	Individual	176
102561	L159925	21AUG2002	200	Individual	176
102577	L55623	07OCT2002	100	Individual	88
102587	L132878	12APR2003	500	Individual	445
102594	L48673	29AUG2002	100	Individual	88
102623	L30914	13JUL2002	1000	Individual	880
102626	L63561	31MAR2003	50	Individual	44.5
102639	L113298	23AUG2002	200	Individual	176
102643	L166997	16JAN2003	200	Individual	176
102665	L81577	21JAN2003	200	Individual	176
102666	L102339	13OCT2002	100	Individual	88
102702	L72335	12AUG2002	500	Individual	440
102711	L146448	16NOV2002	1000	Individual	880
102713	L49467	13JUN2002	1000	Individual	880
102715	L159804	06JUN2002	100	Individual	88
102732	L86737	01JUL2002	100	Individual	88
102736	L68126	09OCT2002	200	Individual	176
102739	L94878	17APR2003	200	Individual	178
102752	L70477	25APR2003	100	Individual	89
102784	L159570	15AUG2002	50	Individual	44
102795	L127190	07AUG2002	100	Individual	88
102806	L170196	14APR2003	500	Individual	445
102840	L117778	23JAN2003	100	Individual	88
102905	L136819	30MAR2003	100	Group	89
102923	L112221	13DEC2002	500	Individual	440
102925	L35481	23NOV2002	200	Individual	176
102931	L68107	04MAR2003	1000	Individual	890
102940	L136214	31JUL2002	1000	Individual	880
102941	L124312	31AUG2002	100	Individual	88
102948	L146536	07SEP2002	100	Individual	88
102949	L40893	16JUN2002	500	Individual	440
102952	L127145	24JUN2002	100	Individual	88
102966	L44892	27MAY2002	100	Individual	88
102969	L71974	07NOV2002	200	Individual	176
102992	L30271	12JUL2002	200	Individual	176
103007	L89115	05SEP2002	1000	Individual	880
103011	L135896	04SEP2002	200	Individual	176
103030	L112302	15OCT2002	200	Individual	176
103036	L130560	07JUN2002	1000	Individual	880
103040	L59014	24FEB2003	100	Individual	89
103106	L149513	17MAR2003	100	Individual	89
103132	L145395	22DEC2002	500	Individual	440
103143	L83511	02JUL2002	1000	Group	880
103152	L160484	06JUN2002	200	Individual	176
103165	L111397	12DEC2002	500	Individual	440
103178	L151505	06JUN2002	200	Individual	176
103179	L66362	26JAN2003	200	Individual	176
103185	L113801	01SEP2002	100	Individual	88
103188	L48581	07SEP2002	200	Individual	176
103198	L148700	08JUN2002	200	Individual	176
103199	L29684	16MAY2003	100	Individual	89
103219	L68844	12SEP2002	200	Individual	176
103247	L61851	12APR2003	100	Group	89
103294	L28909	19DEC2002	200	Individual	176
103295	L71207	20FEB2003	200	Individual	178
103316	L164541	10APR2003	200	Individual	178
103322	L103101	19DEC2002	100	Individual	88
103336	L41182	07NOV2002	100	Individual	88
103364	L141970	10FEB2003	200	Individual	178
103371	L107095	29JUL2002	50	Individual	44
103383	L113658	06APR2003	200	Individual	178
103388	L56692	31AUG2002	100	Individual	88
103399	L149859	29MAR2003	200	Individual	178
103448	L168398	25FEB2003	500	Individual	445
103452	L66251	04JUN2003	200	Individual	178
103455	L165999	21NOV2002	500	Individual	440
103467	L151290	19MAR2003	200	Individual	178
103469	L115201	25AUG2002	500	Individual	440
103477	L65239	19APR2003	200	Individual	178
103481	L61340	05JUN2003	100	Individual	89
103490	L143497	29MAR2003	100	Individual	89
103499	L121771	03NOV2002	100	Individual	88
103502	L81284	13OCT2002	200	Individual	176
103514	L113907	14JUN2003	100	Group	89
103556	L91531	26AUG2002	100	Individual	88
103569	L165262	20JAN2003	100	Individual	88
103582	L40554	19MAR2003	200	Individual	178
103589	L79872	06OCT2002	200	Individual	176
103595	L52872	29JUL2002	50	Individual	44
103597	L34021	12NOV2002	500	Individual	440
103603	L162044	08MAY2003	500	Group	445
103604	L132210	28SEP2002	100	Individual	88
103610	L100648	09NOV2002	500	Individual	440
103627	L102754	29OCT2002	200	Group	176
103637	L129770	15JAN2003	500	Individual	440
103645	L43376	11MAR2003	50	Individual	44.5
103661	L162906	21AUG2002	100	Individual	88
103663	L145780	22APR2003	500	Individual	445
103670	L32190	14MAR2003	500	Individual	445
103715	L82270	11APR2003	200	Individual	178
103762	L39238	16DEC2002	50	Individual	44
103764	L122610	07DEC2002	500	Individual	440
103767	L142714	29JUN2003	200	Individual	178
103769	L27276	20MAY2003	500	Individual	445
103792	L72144	28JUN2003	200	Individual	178
103811	L168135	28OCT2002	100	Individual	88
103820	L163359	02MAY2003	200	Individual	178
103832	L132609	04OCT2002	100	Individual	88
103833	L97691	26JAN2003	200	Individual	176
103855	L121587	17JUL2002	200	Individual	176
103867	L142026	03JAN2003	50	Individual	44
103868	L82642	16APR2003	200	Individual	178
103903	L143239	18SEP2002	500	Individual	440
103907	L32410	05NOV2002	100	Group	88
103917	L79564	19MAR2003	50	Individual	44.5
103926	L99878	25OCT2002	50	Individual	44
103930	L96430	26SEP2002	200	Individual	176
103939	L143337	06MAR2003	100	Individual	89
103947	L58596	12JUN2003	1000	Group	890
103964	L119147	06MAY2003	200	Individual	178
103980	L46948	18FEB2003	100	Individual	89
103987	L30301	06NOV2002	1000	Individual	880
104001	L43402	15JAN2003	100	Individual	88
104006	L94562	29SEP2002	100	Individual	88
104062	L155959	12APR2003	100	Individual	89
104068	L166172	14MAY2003	100	Individual	89
104079	L23172	17APR2003	200	Individual	178
104086	L168335	26JAN2003	500	Individual	440
104110	L132683	19FEB2003	100	Individual	89
104127	L56043	17JUN2003	1000	Individual	890
104144	L63396	06JUN2003	50	Individual	44.5
104146	L166538	10JUN2003	50	Individual	44.5
104148	L161452	18AUG2002	50	Individual	44
104155	L44975	26FEB2003	100	Individual	89
104163	L104508	05JUL2003	100	Individual	89
104180	L140321	04APR2003	100	Individual	89
104198	L145986	27DEC2002	100	Individual	88
104207	L165224	28MAY2003	1000	Individual	890
104214	L167433	29NOV2002	200	Individual	176
104219	L105125	11SEP2002	200	Individual	176
104225	L57774	07APR2003	100	Individual	89
104236	L157377	20MAR2003	200	Individual	178
104237	L36039	22SEP2002	500	Individual	440
104266	L74828	13FEB2003	200	Individual	178
104276	L133812	18JUN2003	1000	Individual	890
104300	L112925	03JUN2003	500	Individual	445
104310	L37102	04JAN2003	50	Individual	44
104313	L138012	29AUG2002	50	Individual	44
104336	L156009	27AUG2002	100	Individual	88
104344	L143836	22APR2003	100	Individual	89
104370	L169261	11SEP2002	200	Individual	176
104385	L168779	18MAY2003	100	Individual	89
104389	L58083	21SEP2002	200	Individual	176
104393	L152022	28DEC2002	100	Individual	88
104417	L38366	24JAN2003	500	Individual	440
104425	L61251	02APR2003	200	Individual	178
104426	L54010	27SEP2002	500	Individual	440
104427	L47559	20MAY2003	100	Individual	89
104436	L126891	12SEP2002	1000	Individual	880
104449	L100204	29OCT2002	50	Individual	44
104452	L169294	05SEP2002	100	Group	88
104471	L64616	14FEB2003	500	Individual	445
104478	L100481	11APR2003	200	Individual	178
104490	L22600	05SEP2002	100	Individual	88
104509	L51841	19MAY2003	200	Individual	178
104516	L33176	21SEP2002	100	Individual	88
104519	L41927	03JAN2003	1000	Individual	880
104525	L127260	05JAN2003	500	Individual	440
104529	L21650	02JUN2003	50	Individual	44.5
104535	L131572	24MAR2003	1000	Individual	890
104539	L156250	23JUN2003	100	Individual	89
104545	L26180	29MAR2003	50	Individual	44.5
104556	L111636	22JAN2003	100	Individual	88
104568	L97216	13SEP2002	100	Individual	88
104580	L117268	11MAR2003	100	Individual	89
104583	L60761	27JAN2003	50	Individual	44
104586	L151758	14MAY2003	200	Individual	178
